opportunity_id,sales_agent,manager,regional_office,product,account,sector,deal_stage,engage_date,close_date,close_value
48CVYAIE,"Reed Clapper","Rocco Neubert","East","GTX Plus Pro",Plussunin,retail,Lost,2017-07-20,2017-07-30,0
48FB5MD2,"Cecily Lampkin","Dustin Brinkmann","Central","MG Special",Treequote,telecommunications,Won,2017-06-23,2017-07-05,66
48HBI36Y,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Nam-zim,services,Won,2017-10-16,2017-11-12,591
48INT6OA,"Jonathan Berthelot","Melvin Marxen","Central","GTX PRO",Rundofase,technology,Won,2017-05-27,2017-08-05,4924
48J7F1A2,"Vicki Laflamme","Celia Rouche","West","MG Advanced",Hottechi,technology,Won,2017-07-08,2017-08-31,3276
48UPZJ45,"Niesha Huffines","Melvin Marxen","Central","MG Advanced",Rangreen,technology,Won,2017-07-22,2017-09-28,3696
4942W0E7,"Kami Bicknell","Summer Sewald","West","MG Advanced",Konex,technology,Won,2017-07-23,2017-08-20,3335
49SUORYW,"Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic",Betasoloin,medical,Engaging,2017-08-04,NULL,NULL
49T60OCI,"Cassey Cress","Rocco Neubert","East","GTX Plus Pro",Scottech,marketing,Engaging,2017-07-04,NULL,NULL
49T7VKA7,"Gladys Colclough","Melvin Marxen","Central","GTX Plus Pro",Plussunin,retail,Prospecting,NULL,NULL,NULL
49TIKZ5B,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Kan-code,software,Won,2017-11-09,2017-11-14,606
49USIHDH,"Marty Freudenburg","Melvin Marxen","Central","MG Advanced",Rundofase,technology,Lost,2017-04-01,2017-04-10,0
49ZS7GTS,"Vicki Laflamme","Celia Rouche","West","MG Special",NULL,NULL,Engaging,2017-04-18,NULL,NULL
4A189ZAB,"Gladys Colclough","Melvin Marxen","Central","GTX PRO",Dontechi,software,Won,2017-02-26,2017-06-08,5142
4A8SFEJ2,"Zane Levy","Summer Sewald","West","GTX Basic",Scotfind,software,Won,2017-03-12,2017-03-17,665
4AHNCJ2Y,"Anna Snelling","Dustin Brinkmann","Central","GTX Basic",Rangreen,technology,Won,2017-04-03,2017-06-27,524
4AS1VXQM,"Vicki Laflamme","Celia Rouche","West","GTX PRO",Rantouch,telecommunications,Won,2017-05-16,2017-09-07,5154
4ATO2S4S,"Violet Mclelland","Cara Losch","East","MG Special","Bubba Gump",software,Won,2017-11-08,2017-12-27,56
4AUWVKUU,"Marty Freudenburg","Melvin Marxen","Central","GTX Basic",NULL,NULL,Prospecting,NULL,NULL,NULL
4B4XCPHT,"Donn Cantrell","Rocco Neubert","East","GTX PRO",Zencorporation,technology,Won,2017-02-20,2017-05-05,5010
4BPA17HF,"Maureen Marcano","Summer Sewald","West","GTX Basic",Zoomit,entertainment,Won,2017-05-14,2017-05-28,628
4BUQW2T0,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",Cheers,entertainment,Won,2017-08-13,2017-08-24,1130
4CFMS9QT,"Donn Cantrell","Rocco Neubert","East","GTX PRO",Zotware,software,Lost,2017-08-22,2017-11-01,0
4CXUC4VR,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Rantouch,telecommunications,Engaging,2017-03-02,NULL,NULL
4D0K5T7T,"Zane Levy","Summer Sewald","West","GTX PRO",Gogozoom,telecommunications,Engaging,2017-10-26,NULL,NULL
4D1FP59D,"Gladys Colclough","Melvin Marxen","Central","GTX Basic",Warephase,services,Won,2017-03-12,2017-06-23,522
4D95LU0H,"Darcel Schlecht","Melvin Marxen","Central","GTX Basic",dambase,marketing,Won,2017-03-20,2017-06-24,491
4DK84UMX,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",Finhigh,finance,Won,2017-04-25,2017-06-20,984
4DKUZ8JE,"Darcel Schlecht","Melvin Marxen","Central","MG Special",Bioholding,medical,Won,2017-07-30,2017-07-31,53
4DLOXD13,"Kami Bicknell","Summer Sewald","West","GTX Plus Basic",Y-corporation,employment,Won,2017-06-19,2017-08-07,1097
4DLY9ZDH,"Anna Snelling","Dustin Brinkmann","Central","MG Advanced",Dalttechnology,software,Engaging,2017-07-25,NULL,NULL
4DPSFUEC,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Condax,medical,Lost,2017-05-06,2017-05-23,0
4DUMR5WD,"Wilburn Farren","Cara Losch","East","GTX Plus Pro",Zotware,software,Lost,2017-04-01,2017-04-09,0
4DW2FDX4,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",dambase,marketing,Won,2017-01-31,2017-05-20,54
4E01ALB0,"Vicki Laflamme","Celia Rouche","West","MG Advanced",Green-Plus,services,Won,2017-02-05,2017-05-04,3103
4E5A84H1,"Kami Bicknell","Summer Sewald","West","MG Advanced",NULL,NULL,Engaging,2017-02-23,NULL,NULL
4E5E9MYV,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",Cheers,entertainment,Won,2017-11-12,2017-11-22,938
4EGO7VCJ,"Kami Bicknell","Summer Sewald","West","GTX PRO",NULL,NULL,Engaging,2017-07-02,NULL,NULL
4ELXMIIO,"Donn Cantrell","Rocco Neubert","East","GTX Basic","Umbrella Corporation",finance,Lost,2017-08-22,2017-09-01,0
4ENCEYPG,"Anna Snelling","Dustin Brinkmann","Central","MG Special",NULL,NULL,Prospecting,NULL,NULL,NULL
4ETFTKHJ,"Rosalina Dieter","Celia Rouche","West","MG Special",Golddex,finance,Lost,2017-10-22,2017-10-29,0
4ETZYSN3,"Reed Clapper","Rocco Neubert","East","MG Advanced",Donquadtech,technology,Won,2017-10-27,2017-11-05,3258
4F222JU9,"Lajuana Vencill","Dustin Brinkmann","Central","MG Special",Scottech,marketing,Lost,2017-06-29,2017-08-31,0
4F8MNVNP,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Warephase,services,Lost,2017-06-30,2017-07-07,0
4FAEDB16,"Markita Hansen","Celia Rouche","West","GTX Basic",J-Texon,retail,Lost,2017-01-25,2017-05-22,0
4G0X8VHP,"Markita Hansen","Celia Rouche","West","MG Advanced",Y-corporation,employment,Engaging,2017-05-24,NULL,NULL
4G10PCOZ,"Daniell Hammack","Rocco Neubert","East","GTX Plus Basic",Initech,telecommunications,Lost,2017-03-29,2017-04-02,0
4G61Z1HD,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Inity,marketing,Lost,2017-10-15,2017-10-25,0
4H2QMS78,"Vicki Laflamme","Celia Rouche","West","GTX Basic",NULL,NULL,Engaging,2016-12-21,NULL,NULL
4H6DFFO4,"Versie Hillebrand","Dustin Brinkmann","Central","MG Advanced",NULL,NULL,Prospecting,NULL,NULL,NULL
4H8GZ075,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Scotfind,software,Prospecting,NULL,NULL,NULL
4HBU57OV,"Darcel Schlecht","Melvin Marxen","Central","MG Special",Toughzap,retail,Won,2017-10-03,2017-10-10,58
4HJIT2B6,"Zane Levy","Summer Sewald","West","GTX Basic",Rantouch,telecommunications,Lost,2017-10-28,2017-11-07,0
4HP16LRH,"Marty Freudenburg","Melvin Marxen","Central","MG Advanced",Konmatfix,marketing,Won,2017-06-30,2017-07-09,3699
4I8X7EMW,"Corliss Cosme","Cara Losch","East","GTX PRO",NULL,NULL,Engaging,2017-01-11,NULL,NULL
4IC989F8,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Green-Plus,services,Lost,2017-07-19,2017-07-30,0
4ICL09BD,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Rundofase,technology,Won,2017-06-14,2017-08-23,580
4ID56TXX,"Jonathan Berthelot","Melvin Marxen","Central","MG Advanced","Genco Pura Olive Oil Company",retail,Lost,2017-07-16,2017-07-28,0
4INFXLM5,"Cecily Lampkin","Dustin Brinkmann","Central","MG Special",Rangreen,technology,Lost,2017-04-10,2017-04-20,0
4IT33RBO,"Markita Hansen","Celia Rouche","West","GTX Basic",NULL,NULL,Engaging,2017-03-13,NULL,NULL
4IUJNFPF,"James Ascencio","Summer Sewald","West","GTX Basic",Singletechno,retail,Lost,2017-05-31,2017-08-18,0
4IVW7F68,"Corliss Cosme","Cara Losch","East","GTX PRO",Donquadtech,technology,Lost,2017-07-20,2017-07-31,0
4J8IA9GL,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Lexiqvolax,medical,Won,2017-11-12,2017-12-29,470
4JHY98UG,"Cassey Cress","Rocco Neubert","East","GTX Basic",NULL,NULL,Engaging,2017-01-07,NULL,NULL
4JTH72JR,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",NULL,NULL,Engaging,2017-07-22,NULL,NULL
4JVY843T,"Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced",Streethex,retail,Lost,2017-05-06,2017-05-23,0
4K750D6F,"Violet Mclelland","Cara Losch","East","MG Special",Yearin,retail,Won,2016-12-14,2017-03-18,55
4K7PRO1B,"Rosalina Dieter","Celia Rouche","West","GTX Basic",Goodsilron,marketing,Won,2017-04-19,2017-04-28,600
4K8N65EM,"Donn Cantrell","Rocco Neubert","East","MG Special",Initech,telecommunications,Lost,2017-06-04,2017-08-06,0
4KIZ9WJ0,"Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic",Conecom,technology,Lost,2017-04-02,2017-04-03,0
4KP2GEFF,"Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic",dambase,marketing,Won,2017-07-25,2017-11-03,1077
4KVZVHNN,"James Ascencio","Summer Sewald","West","GTX Basic",Hatfan,services,Won,2017-09-03,2017-09-14,524
4L36DJTM,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Rangreen,technology,Won,2017-03-24,2017-04-02,52
4L8RQVL9,"Donn Cantrell","Rocco Neubert","East","GTX PRO","Massive Dynamic",entertainment,Lost,2017-07-28,2017-08-06,0
4LLWRSBJ,"Cassey Cress","Rocco Neubert","East","MG Special",Donquadtech,technology,Won,2017-04-20,2017-04-22,59
4LOHS2AJ,"Rosie Papadopoulos","Cara Losch","East","MG Special",NULL,NULL,Engaging,2017-07-13,NULL,NULL
4LQAN2JX,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",Golddex,finance,Won,2017-06-02,2017-08-29,1046
4LVXK5H1,"Kami Bicknell","Summer Sewald","West","GTX Plus Basic",J-Texon,retail,Won,2017-09-09,2017-09-25,1047
4LXAW8CH,"Gladys Colclough","Melvin Marxen","Central","GTX Plus Pro",Inity,marketing,Lost,2017-07-18,2017-08-07,0
4LXUITP3,"Kary Hendrixson","Summer Sewald","West","GTX Basic",NULL,NULL,Engaging,2017-06-04,NULL,NULL
4MC584U5,"Gladys Colclough","Melvin Marxen","Central","MG Advanced",Treequote,telecommunications,Won,2017-03-01,2017-06-02,4082
4MFY8UXP,"Gladys Colclough","Melvin Marxen","Central","MG Advanced",Ron-tech,medical,Won,2017-09-22,2017-12-14,3772
4MMQZHCK,"Vicki Laflamme","Celia Rouche","West","MG Advanced",Konex,technology,Lost,2017-04-07,2017-04-16,0
4MPM6ZPU,"Reed Clapper","Rocco Neubert","East","GTX PRO",Yearin,retail,Lost,2017-11-22,2017-12-06,0
4MTCQ31T,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Gogozoom,telecommunications,Won,2017-07-08,2017-11-06,55
4MTIOMFQ,"Reed Clapper","Rocco Neubert","East","GTX PRO",Mathtouch,marketing,Won,2017-07-29,2017-08-08,4252
4MXSHU7X,"Corliss Cosme","Cara Losch","East","GTK 500",Kan-code,software,Lost,2017-10-22,2017-11-30,0
4N2KE2ER,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",Condax,medical,Won,2017-05-13,2017-08-24,987
4N9E1F86,"Corliss Cosme","Cara Losch","East","GTX Plus Basic",Zathunicon,retail,Lost,2017-10-13,2017-10-20,0
4NAHJMYM,"Maureen Marcano","Summer Sewald","West","GTX Plus Pro",Zoomit,entertainment,Won,2017-05-08,2017-09-18,4786
4NAK1XFV,"Rosie Papadopoulos","Cara Losch","East","MG Special","Umbrella Corporation",finance,Lost,2017-03-12,2017-05-18,0
4NGBUZWJ,"Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic",Codehow,software,Won,2016-12-06,2017-03-12,609
4NGSQODD,"James Ascencio","Summer Sewald","West","GTX PRO",Blackzim,retail,Engaging,2017-01-28,NULL,NULL
4O3EPWFR,"Corliss Cosme","Cara Losch","East","GTX Plus Basic",NULL,NULL,Engaging,2017-10-12,NULL,NULL
4O6T16XI,"Cecily Lampkin","Dustin Brinkmann","Central","MG Advanced",Scottech,marketing,Won,2017-09-10,2017-12-25,3748
4OPFJFRO,"Kary Hendrixson","Summer Sewald","West","GTX PRO",Plexzap,retail,Won,2017-09-21,2017-11-14,4808
4OUTIJAR,"Maureen Marcano","Summer Sewald","West","MG Special",Hatfan,services,Won,2017-10-07,2017-12-14,59
4OYGRQGO,"Kami Bicknell","Summer Sewald","West","MG Advanced",NULL,NULL,Engaging,2017-07-29,NULL,NULL
4P0SDD91,"Wilburn Farren","Cara Losch","East","GTX PRO",Iselectrics,technology,Won,2017-10-21,2017-12-15,4970
4P12PLQA,"Kami Bicknell","Summer Sewald","West","MG Special",Doncon,technology,Won,2017-07-23,2017-07-28,58
4P5BOQB5,"Zane Levy","Summer Sewald","West","GTX PRO",Singletechno,retail,Won,2017-10-11,2017-12-22,4545
4PDYHVX1,"James Ascencio","Summer Sewald","West","GTX Plus Pro",J-Texon,retail,Won,2017-07-23,2017-07-25,4824
4PKHDQOQ,"Marty Freudenburg","Melvin Marxen","Central","GTX Plus Pro",Funholding,finance,Won,2017-02-20,2017-06-03,5015
4PLSG7A3,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",dambase,marketing,Won,2017-09-21,2017-12-12,61
4PNXMXXC,"Anna Snelling","Dustin Brinkmann","Central","GTX Basic",NULL,NULL,Engaging,2017-08-05,NULL,NULL
4PTCB3CS,"Marty Freudenburg","Melvin Marxen","Central","MG Advanced","Globex Corporation",technology,Lost,2017-07-05,2017-07-13,0
4PXSBQU8,"Darcel Schlecht","Melvin Marxen","Central","MG Special",Codehow,software,Won,2017-03-17,2017-05-27,47
4Q1A27SA,"Vicki Laflamme","Celia Rouche","West","MG Advanced",Singletechno,retail,Won,2017-08-01,2017-11-20,3597
4Q2GV039,"Darcel Schlecht","Melvin Marxen","Central","MG Advanced",Stanredtax,finance,Won,2017-05-11,2017-08-24,3766
4Q4CLZCH,"Corliss Cosme","Cara Losch","East","MG Advanced",Plussunin,retail,Lost,2017-02-26,2017-06-10,0
4Q4NBPD6,"Marty Freudenburg","Melvin Marxen","Central","GTX Basic",Ron-tech,medical,Won,2017-02-03,2017-05-21,538
4QBSY3CB,"James Ascencio","Summer Sewald","West","GTX Plus Basic",Golddex,finance,Lost,2017-07-15,2017-08-26,0
4QFATB6J,"Violet Mclelland","Cara Losch","East","GTX Basic",NULL,NULL,Engaging,2017-04-22,NULL,NULL
4QP55BTO,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic","Globex Corporation",technology,Won,2017-06-08,2017-06-16,614
4QQOSYGL,"Corliss Cosme","Cara Losch","East","MG Advanced",NULL,NULL,Engaging,2017-07-29,NULL,NULL
4QTD5X53,"Gladys Colclough","Melvin Marxen","Central","MG Advanced",Isdom,medical,Won,2017-07-01,2017-07-06,3252
4QU2EXEY,"Cecily Lampkin","Dustin Brinkmann","Central","MG Advanced","Globex Corporation",technology,Won,2017-10-18,2017-12-19,3164
4R0TB2CL,"Donn Cantrell","Rocco Neubert","East","GTX PRO","Bubba Gump",software,Won,2017-07-04,2017-07-13,4669
4R1NMA9E,"Markita Hansen","Celia Rouche","West","GTX Basic",Singletechno,retail,Lost,2017-03-08,2017-05-17,0
4R4QF0ZU,"Zane Levy","Summer Sewald","West","GTX PRO",NULL,NULL,Engaging,2017-09-20,NULL,NULL
4R5LIB5F,"Kary Hendrixson","Summer Sewald","West","GTX Plus Basic",Green-Plus,services,Lost,2017-04-10,2017-06-13,0
4RDJBBB6,"Daniell Hammack","Rocco Neubert","East","MG Special",NULL,NULL,Engaging,2017-03-22,NULL,NULL
4ROECHG6,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Ron-tech,medical,Prospecting,NULL,NULL,NULL
4RPUMZ9M,"Kary Hendrixson","Summer Sewald","West","GTX PRO",Y-corporation,employment,Lost,2017-04-13,2017-04-21,0
4RWE00T8,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Rundofase,technology,Lost,2017-07-22,2017-11-05,0
4S17VJ7O,"Kary Hendrixson","Summer Sewald","West","MG Advanced",NULL,NULL,Engaging,2017-10-19,NULL,NULL
4S6FW9VM,"Marty Freudenburg","Melvin Marxen","Central","GTX Plus Pro",Isdom,medical,Lost,2017-08-22,2017-08-31,0
4SAUJMOI,"Boris Faz","Rocco Neubert","East","GTX Basic","Vehement Capital Partners",finance,Lost,2017-03-30,2017-04-01,0
4SFRUL8J,"Kami Bicknell","Summer Sewald","West","MG Advanced",Labdrill,medical,Lost,2017-07-16,2017-07-22,0
4SJGBWQL,"Zane Levy","Summer Sewald","West","GTX Plus Basic",Hottechi,technology,Lost,2017-07-26,2017-07-27,0
4SK6YLB0,"Kami Bicknell","Summer Sewald","West","GTX Plus Basic",Hottechi,technology,Won,2017-03-18,2017-05-27,1065
4SOUOUKH,"Vicki Laflamme","Celia Rouche","West","GTX Plus Pro",Treequote,telecommunications,Engaging,2017-09-30,NULL,NULL
4T295XQL,"Kami Bicknell","Summer Sewald","West","MG Advanced",Finjob,employment,Won,2016-12-22,2017-03-01,3295
4T2XENE2,"Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic",Scottech,marketing,Lost,2017-04-13,2017-06-16,0
4T31MWVO,"Anna Snelling","Dustin Brinkmann","Central","MG Advanced",Stanredtax,finance,Won,2016-12-29,2017-03-23,4148
4T8KR12S,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",Streethex,retail,Won,2017-03-04,2017-03-20,1076
4T9CQH5J,"Reed Clapper","Rocco Neubert","East","GTX Plus Pro",Xx-zobam,entertainment,Lost,2017-05-04,2017-09-15,0
4TD018BE,"Kary Hendrixson","Summer Sewald","West","GTX PRO",Fasehatice,retail,Won,2017-10-15,2017-10-16,5344
4TEO0LE1,"Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic",Konmatfix,marketing,Won,2017-02-07,2017-03-28,1062
4TRMURKI,"Niesha Huffines","Melvin Marxen","Central","GTX Basic",Condax,medical,Lost,2017-03-22,2017-06-18,0
4TZF9N1D,"Kary Hendrixson","Summer Sewald","West","MG Advanced",Xx-holding,finance,Won,2017-01-19,2017-03-28,3273
4U2Z53VS,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Inity,marketing,Lost,2017-07-29,2017-08-10,0
4U3OSLNM,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Gogozoom,telecommunications,Lost,2017-07-20,2017-07-28,0
4U431MNA,"Lajuana Vencill","Dustin Brinkmann","Central","MG Special",dambase,marketing,Lost,2017-01-23,2017-05-11,0
4U5VTUJL,"Cassey Cress","Rocco Neubert","East","GTX PRO",Sumace,retail,Lost,2017-02-27,2017-05-22,0
4U9D1IZ5,"Zane Levy","Summer Sewald","West","GTX Basic",NULL,NULL,Engaging,2017-03-22,NULL,NULL
4UN65HWV,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",Warephase,services,Won,2017-05-01,2017-08-23,878
4UTOXXV4,"James Ascencio","Summer Sewald","West","GTX Plus Pro",Golddex,finance,Lost,2017-07-11,2017-07-12,0
4UZCVHEV,"Violet Mclelland","Cara Losch","East","GTX Basic",NULL,NULL,Engaging,2017-03-17,NULL,NULL
4V0S4BA3,"Markita Hansen","Celia Rouche","West","GTK 500",Goodsilron,marketing,Won,2017-02-27,2017-06-27,29617
4V17GRKW,"Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced",NULL,NULL,Prospecting,NULL,NULL,NULL
4V3TLIGG,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Rundofase,technology,Won,2017-05-14,2017-05-22,50
4V9NMGEA,"Rosalina Dieter","Celia Rouche","West","GTX Basic",NULL,NULL,Engaging,2017-03-02,NULL,NULL
4VZ0JIVZ,"Anna Snelling","Dustin Brinkmann","Central","MG Advanced",Scottech,marketing,Won,2017-10-11,2017-10-16,3434
4WP0VJAS,"Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced",Codehow,software,Won,2017-02-01,2017-06-18,2525
4X3H9YD5,"Rosalina Dieter","Celia Rouche","West","GTK 500",Kan-code,software,Won,2017-05-29,2017-08-29,25791
4X3LNCWH,"Hayden Neloms","Celia Rouche","West","MG Special",Doncon,technology,Won,2017-03-26,2017-04-04,49
4X8WU71C,"Zane Levy","Summer Sewald","West","MG Advanced",Condax,medical,Lost,2017-10-09,2017-10-11,0
4XCJP60W,"Kami Bicknell","Summer Sewald","West","GTX Basic",Nam-zim,services,Won,2017-01-11,2017-05-06,572
4XGA0K6N,"Markita Hansen","Celia Rouche","West","MG Advanced",J-Texon,retail,Won,2017-04-05,2017-06-22,3188
4XLLUO6J,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro",Inity,marketing,Won,2017-08-07,2017-09-17,6360
4XPRCRX0,"Niesha Huffines","Melvin Marxen","Central","GTX Basic",Treequote,telecommunications,Lost,2017-10-18,2017-10-29,0
4XQ43RJW,"Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced",NULL,NULL,Prospecting,NULL,NULL,NULL
4XX690SP,"Zane Levy","Summer Sewald","West","GTX Basic",Green-Plus,services,Won,2017-03-03,2017-05-11,535
4XXAK1QL,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",NULL,NULL,Engaging,2017-07-31,NULL,NULL
4XZ4RY1N,"Wilburn Farren","Cara Losch","East","GTX Plus Basic",NULL,NULL,Engaging,2017-03-15,NULL,NULL
4Y1DYANE,"Cassey Cress","Rocco Neubert","East","GTX Plus Basic",Xx-zobam,entertainment,Won,2017-05-21,2017-06-04,1112
4YH4JR1Q,"Lajuana Vencill","Dustin Brinkmann","Central","MG Special",Funholding,finance,Won,2017-04-04,2017-05-31,50
4YJKB8EC,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",NULL,NULL,Prospecting,NULL,NULL,NULL
4YXXI2OI,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Codehow,software,Won,2017-09-25,2017-12-18,53
4Z7B0OQB,"Anna Snelling","Dustin Brinkmann","Central","MG Advanced",Bioholding,medical,Lost,2017-05-05,2017-08-15,0
4Z7LYTKN,"Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro",Treequote,telecommunications,Lost,2017-09-12,2017-12-06,0
4Z84VV2P,"Kary Hendrixson","Summer Sewald","West","GTX PRO",Y-corporation,employment,Won,2017-10-23,2017-11-05,4382
4ZB2W6O7,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Plusstrip,entertainment,Engaging,2017-08-01,NULL,NULL
4ZGA57SX,"Rosie Papadopoulos","Cara Losch","East","GTX PRO",Mathtouch,marketing,Won,2017-06-01,2017-08-03,4686
4ZKFSG5F,"Violet Mclelland","Cara Losch","East","GTX Basic",NULL,NULL,Engaging,2017-10-16,NULL,NULL
4ZQTMS3Z,"Violet Mclelland","Cara Losch","East","MG Special",Kan-code,software,Engaging,2017-11-23,NULL,NULL
4ZX1WPS7,"Cassey Cress","Rocco Neubert","East","GTX PRO",Inity,marketing,Engaging,2017-05-03,NULL,NULL
50AWO49B,"Markita Hansen","Celia Rouche","West","GTX Basic",Sonron,telecommunications,Won,2017-09-02,2017-12-27,456
50B2JN7F,"Gladys Colclough","Melvin Marxen","Central","MG Special",Hottechi,technology,Lost,2017-04-03,2017-04-10,0
50HQRWGJ,"Donn Cantrell","Rocco Neubert","East","GTX PRO","Vehement Capital Partners",finance,Won,2017-03-07,2017-06-10,5256
50JIFEWD,"Zane Levy","Summer Sewald","West","GTX PRO",Plusstrip,entertainment,Won,2017-11-12,2017-11-17,5144
50OYB2YN,"Corliss Cosme","Cara Losch","East","GTX Plus Basic",Kinnamplus,retail,Won,2017-11-11,2017-11-20,1180
513DPFX5,"Gladys Colclough","Melvin Marxen","Central","GTX PRO",Codehow,software,Won,2016-11-23,2017-03-03,4438
513PSPBN,"Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro",NULL,NULL,Engaging,2017-07-24,NULL,NULL
516C0X9F,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",Statholdings,employment,Won,2017-07-14,2017-07-26,1144
516FJUNB,"Rosalina Dieter","Celia Rouche","West","MG Advanced",Singletechno,retail,Won,2017-03-01,2017-03-07,3959
518D68L9,"Donn Cantrell","Rocco Neubert","East","GTX PRO",Zencorporation,technology,Lost,2017-06-12,2017-06-26,0
